10.80803803	2.4354E-46
11.05978957	2.3039E-46
11.31740517	2.1766E-46
11.5810214	2.0515E-46
11.85077804	1.9268E-46
12.12681812	1.8014E-46
12.409288	1.6746E-46
12.69833745	1.5462E-46
12.99411973	1.4259E-46
13.29679166	1.3357E-46
13.60651372	1.2253E-46
13.92345014	1.1244E-46
14.24776896	1.0335E-46
14.57964213	9.4971E-47
14.91924562	8.7418E-47
15.2667595	8.0704E-47
15.62236801	7.4732E-47
15.9862597	6.9414E-47
16.35862753	6.4678E-47
16.73966891	6.0456E-47
17.12958589	5.6683E-47
17.5285852	5.3328E-47
17.9368784	5.0370E-47
18.35468197	4.7760E-47
18.78221744	4.5428E-47
19.21971149	4.3360E-47
19.66739608	4.1470E-47
20.12550858	3.9695E-47
20.5942919	3.7945E-47
21.07399458	3.6282E-47
21.56487097	3.4703E-47
22.06718135	3.3206E-47
22.58119203	3.1826E-47
23.10717556	3.0581E-47
23.64541083	2.9482E-47
24.1961832	2.8530E-47
24.75978471	2.7741E-47
25.33651418	2.7113E-47
25.92667741	2.6620E-47
26.53058731	2.6259E-47
27.14856407	2.6023E-47
27.78093536	2.5888E-47
28.42803648	2.5841E-47
29.09021051	2.5873E-47
29.76780856	2.5966E-47
30.46118989	2.6108E-47
31.17072216	2.6268E-47
31.89678155	2.6462E-47
32.63975303	2.6687E-47
33.40003055	2.6944E-47
34.1780172	2.7229E-47
34.97412549	2.7542E-47
35.78877753	2.7881E-47
36.62240525	2.8245E-47
37.47545065	2.8629E-47
38.34836603	2.9028E-47
39.24161423	2.9438E-47
40.15566884	2.9858E-47
41.09101453	3.0286E-47
42.04814721	3.0712E-47
43.02757438	3.1149E-47
44.02981534	3.1598E-47
45.05540149	3.2068E-47
46.10487661	3.2557E-47
47.17879714	3.3067E-47
48.2777325	3.3598E-47
49.40226535	3.4039E-47
50.55299193	3.4184E-47
51.73052239	3.4344E-47
52.93548104	3.4522E-47
54.1685068	3.4717E-47
55.43025341	3.4933E-47
56.72138987	3.5171E-47
58.04260077	3.5434E-47
59.39458662	3.5743E-47
60.77806427	3.6085E-47
62.19376725	3.6455E-47
63.64244619	3.6854E-47
65.1248692	3.7284E-47
66.64182227	3.7745E-47
68.19410972	3.8240E-47
69.7825546	3.8770E-47
71.4079991	3.9337E-47
73.07130507	3.9942E-47
74.77335442	4.0642E-47
76.51504958	4.1399E-47
78.29731404	4.2202E-47
80.12109278	4.3051E-47
81.98735277	4.3945E-47
83.89708355	4.4883E-47
85.85129767	4.5865E-47
87.85103128	4.6891E-47
89.89734467	4.7958E-47
91.99132283	4.9066E-47
94.134076	5.0215E-47
96.32674031	5.1402E-47
98.57047833	5.2626E-47
100.8664797	5.3884E-47
103.2159618	5.5034E-47
105.6201705	5.6165E-47
108.0803803	5.7312E-47
110.5978957	5.8476E-47
113.1740517	5.9658E-47
115.810214	6.0857E-47
118.5077804	6.2075E-47
121.2681812	6.3311E-47
124.09288	6.4566E-47
126.9833745	6.5840E-47
129.9411973	6.7134E-47
132.9679166	6.8449E-47
136.0651372	6.9785E-47
139.2345014	7.1142E-47
142.4776896	7.2522E-47
145.7964213	7.3924E-47
149.1924562	7.5349E-47
152.667595	7.6798E-47
156.2236801	7.8272E-47
159.862597	7.9771E-47
163.5862753	8.1296E-47
167.3966891	8.2847E-47
171.2958589	8.4423E-47
175.285852	8.6027E-47
179.368784	8.7661E-47
183.5468197	8.9324E-47
187.8221744	9.1019E-47
192.1971149	9.2746E-47
196.6739608	9.4507E-47
201.2550858	9.6302E-47
205.942919	9.8133E-47
210.7399458	1.0000E-46
215.6487097	1.0191E-46
220.6718135	1.0385E-46
225.8119203	1.0584E-46
231.0717556	1.0787E-46
236.4541083	1.0995E-46
241.961832	1.1207E-46
247.5978471	1.1423E-46
253.3651418	1.1645E-46
259.2667741	1.1872E-46
265.3058731	1.2104E-46
271.4856407	1.2341E-46
277.8093536	1.2585E-46
284.2803648	1.2844E-46
290.9021051	1.3111E-46
297.6780856	1.3385E-46
304.6118989	1.3666E-46
311.7072216	1.3955E-46
318.9678155	1.4250E-46
326.3975303	1.4553E-46
334.0003055	1.4864E-46
341.780172	1.5182E-46
349.7412549	1.5509E-46
357.8877753	1.5844E-46
366.2240525	1.6187E-46
374.7545065	1.6539E-46
383.4836603	1.6899E-46
392.4161423	1.7268E-46
401.5566884	1.7647E-46
410.9101453	1.8035E-46
420.4814721	1.8432E-46
430.2757438	1.8839E-46
440.2981534	1.9255E-46
450.5540149	1.9682E-46
461.0487661	2.0119E-46
471.7879714	2.0566E-46
482.777325	2.1024E-46
494.0226535	2.1493E-46
505.5299193	2.1973E-46
517.3052239	2.2464E-46
529.3548104	2.2967E-46
541.685068	2.3470E-46
554.3025341	2.3984E-46
567.2138987	2.4509E-46
580.4260077	2.5046E-46
593.9458662	2.5596E-46
607.7806427	2.6159E-46
621.9376725	2.6736E-46
636.4244619	2.7326E-46
651.248692	2.7930E-46
666.4182227	2.8549E-46
681.9410972	2.9183E-46
697.825546	2.9832E-46
714.079991	3.0497E-46
730.7130507	3.1178E-46
747.7335442	3.1877E-46
765.1504958	3.2592E-46
782.9731404	3.3326E-46
801.2109278	3.4078E-46
819.8735277	3.4848E-46
838.9708355	3.5639E-46
858.5129767	3.6449E-46
878.5103128	3.7281E-46
898.9734467	3.8135E-46
919.9132283	3.9034E-46
941.34076	3.9957E-46
963.2674031	4.0904E-46
985.7047833	4.1877E-46
1008.664797	4.2876E-46
1032.159618	4.3901E-46
1056.201705	4.4953E-46
1080.803803	4.6033E-46
1105.978957	4.7141E-46
1131.740517	4.8278E-46
1158.10214	4.9444E-46
1185.077804	5.0640E-46
1212.681812	5.1867E-46
1240.9288	5.3125E-46
1269.833745	5.4415E-46
1299.411973	5.5738E-46
1329.679166	5.7093E-46
1360.651372	5.8483E-46
1392.345014	5.9907E-46
1424.776896	6.1366E-46
1457.964213	6.2861E-46
1491.924562	6.4393E-46
1526.67595	6.5961E-46
1562.236801	6.7567E-46
1598.62597	6.9212E-46
1635.862753	7.0895E-46
1673.966891	7.2618E-46
1712.958589	7.4381E-46
1752.85852	7.6161E-46
1793.68784	7.7944E-46
1835.468197	7.9766E-46
1878.221744	8.1628E-46
1921.971149	8.3530E-46
1966.739608	8.5474E-46
2012.550858	8.7460E-46
2059.42919	8.9489E-46
2107.399458	9.1563E-46
2156.487097	9.3682E-46
2206.718135	9.5848E-46
2258.119203	9.8060E-46
2310.717556	1.0032E-45
2364.541083	1.0263E-45
2419.61832	1.0499E-45
2475.978471	1.0741E-45
2533.651418	1.0988E-45
2592.667741	1.1240E-45
2653.058731	1.1497E-45
2714.856407	1.1761E-45
2778.093536	1.2030E-45
2842.803648	1.2305E-45
2909.021051	1.2586E-45
2976.780856	1.2874E-45
3046.118989	1.3168E-45
3117.072216	1.3468E-45
3189.678155	1.3775E-45
3263.975303	1.4089E-45
3340.003055	1.4410E-45
3417.80172	1.4738E-45
3497.412549	1.5074E-45
3578.877753	1.5417E-45
3662.240525	1.5768E-45
3747.545065	1.6127E-45
3834.836603	1.6494E-45
3924.161423	1.6869E-45
4015.566884	1.7253E-45
4109.101453	1.7645E-45
4204.814721	1.8047E-45
4302.757438	1.8457E-45
4402.981534	1.8877E-45
4505.540149	1.9307E-45
4610.487661	1.9746E-45
4717.879714	2.0196E-45
4827.77325	2.0656E-45
4940.226535	2.1127E-45
5055.299193	2.1609E-45
5173.052239	2.2102E-45
5293.548104	2.2606E-45
5416.85068	2.3122E-45
5543.025341	2.3651E-45
5672.138987	2.4192E-45
5804.260077	2.4745E-45
5939.458662	2.5312E-45
6077.806427	2.5892E-45
6219.376725	2.6486E-45
6364.244619	2.7094E-45
6512.48692	2.7717E-45
6664.182227	2.8355E-45
6819.410972	2.9008E-45
6978.25546	2.9676E-45
7140.79991	3.0361E-45
7307.130507	3.1063E-45
7477.335442	3.1782E-45
7651.504958	3.2518E-45
7829.731404	3.3272E-45
8012.109278	3.4045E-45
8198.735277	3.4837E-45
8389.708355	3.5649E-45
8585.129767	3.6480E-45
8785.103128	3.7333E-45
8989.734467	3.8206E-45
9199.132283	3.9102E-45
9413.4076	4.0020E-45
9632.674031	4.0961E-45
9857.047833	4.1926E-45
10086.64797	5.0295E-45
10321.59618	5.1416E-45
10562.01705	5.2563E-45
10808.03803	5.3734E-45
11059.78957	5.4932E-45
11317.40517	5.6157E-45
11581.0214	5.7409E-45
11850.77804	1.8285E-44
12126.81812	1.8710E-44
12409.288	1.9144E-44
